1 0.294257 0.261154 -0.919354 0.532102 0.044547 -0.845508 
2 -0.287340 -0.055507 -0.956219 -0.493820 0.029907 -0.869050 
3 -0.256291 0.130084 -0.957806 -0.412017 0.101313 -0.905526 
4 0.629350 0.577581 -0.519923 0.723156 0.360620 -0.589066 
1 0.260120 0.272278 -0.926392 0.472463 0.092136 -0.876521 
2 -0.274313 -0.141124 -0.951229 -0.459210 -0.003626 -0.888320 
3 0.227308 -0.277952 -0.933313 -0.441567 0.262225 -0.858054 
4 0.445358 0.723572 -0.527352 -0.135550 0.990189 -0.033926 
1 0.190699 0.300326 -0.934579 0.355507 0.084289 -0.930865 
2 -0.722079 -0.636431 -0.271215 0.704825 -0.621840 -0.341374 
3 0.159509 0.320790 -0.933622 0.365284 0.135086 -0.921043 
4 0.510659 0.258385 -0.820039 -0.631710 0.406125 -0.660307 
1 0.183362 0.278148 -0.942874 -0.355242 -0.071287 -0.932052 
2 0.870986 0.435273 -0.227861 0.567073 -0.821356 -0.061664 
3 0.190449 0.412825 -0.890677 0.463109 0.172455 -0.869361 
4 -0.601250 0.212797 -0.770205 0.625981 -0.679297 -0.383018 
1 0.202463 0.281602 -0.937928 -0.373480 -0.068594 -0.925099 
2 -0.339207 -0.140465 -0.930166 -0.559078 0.020549 -0.828860 
3 0.169205 0.366665 -0.914837 0.439001 0.135106 -0.888270 
4 -0.359221 -0.331486 -0.872397 -0.153074 0.560133 -0.814137 
1 0.187960 0.265388 -0.945643 -0.377712 -0.031266 -0.925395 
2 -0.424459 0.354026 -0.833367 0.490894 0.038844 -0.870353 
3 0.159816 0.302204 -0.939751 0.400633 0.135820 -0.906116 
4 -0.236575 -0.092210 -0.967228 -0.295634 0.153578 -0.942876 
1 0.213451 0.255236 -0.943024 -0.426927 -0.008291 -0.904248 
2 -0.565661 -0.727279 -0.388707 -0.591094 0.037000 -0.805754 
3 0.182141 0.219096 -0.958552 -0.395649 0.014303 -0.918290 
4 0.368552 0.259078 -0.892776 0.506509 -0.024389 -0.861889 
1 0.212606 0.240606 -0.947052 -0.377824 -0.019579 -0.925670 
2 -0.187345 -0.944560 -0.269644 0.020486 0.458866 -0.888269 
3 0.159445 0.315278 -0.935509 0.399306 0.112471 -0.909893 
4 -0.305044 0.072125 -0.949603 -0.364196 0.328296 -0.871541 
1 0.209876 0.235720 -0.948888 -0.376356 0.000535 -0.926475 
2 0.291880 -0.177891 -0.939766 -0.038888 0.500322 -0.864966 
3 -0.236728 -0.140283 -0.961395 0.429236 0.098918 -0.897759 
4 -0.283935 0.195422 -0.938718 -0.359954 0.356258 -0.862272 
1 0.204318 0.215393 -0.954914 -0.383622 0.006200 -0.923469 
2 0.099217 -0.953467 -0.284704 0.025325 -0.858830 -0.511634 
3 -0.888137 0.329717 -0.320155 0.523208 -0.092763 -0.847141 
4 0.244503 -0.352522 -0.903298 0.323604 -0.472580 -0.819725 
1 0.208592 0.209216 -0.955363 -0.372179 -0.024215 -0.927845 
2 -0.300821 0.099372 -0.948489 -0.536400 0.051720 -0.842378 
3 -0.450992 0.432489 -0.780743 -0.578734 0.171508 -0.797278 
4 0.834540 0.454067 -0.312034 0.768587 0.454241 -0.450487 
1 -0.211445 -0.195253 -0.957688 -0.371100 0.005376 -0.928577 
2 -0.275888 0.069617 -0.958665 -0.505768 0.011206 -0.862597 
3 -0.381767 0.382465 -0.841412 -0.553816 0.130193 -0.822397 
4 0.803380 0.453941 -0.385380 0.787960 0.333681 -0.517471 
1 -0.206352 -0.191104 -0.959634 -0.357522 0.012444 -0.933822 
