1 -0.418568 -0.000801 -0.908185 0.584450 0.252218 -0.771236 
2 -0.053595 -0.969488 -0.239210 -0.273335 0.080456 -0.958548 
3 0.582606 0.589392 -0.559631 0.591156 0.418774 -0.689321 
1 0.387926 0.353924 -0.851030 0.693662 -0.056374 -0.718091 
2 0.025521 -0.035566 -0.999041 -0.109016 0.046142 -0.992969 
3 0.584591 0.612725 -0.531810 0.585448 0.453261 -0.672165 
1 -0.468821 -0.612691 -0.636252 0.874886 0.085421 -0.476737 
2 0.030496 0.350185 -0.936184 0.253022 0.192171 -0.948183 
3 0.685524 0.541619 -0.486525 0.679673 0.404546 -0.611872 
1 -0.517252 -0.463206 -0.719646 0.748993 -0.480312 -0.456410 
2 -0.137950 0.457317 -0.878539 -0.182195 -0.145854 -0.972384 
3 0.571992 0.357484 -0.738262 0.664742 -0.644655 -0.377543 
1 0.515013 0.099505 -0.851388 0.638501 -0.568077 -0.519235 
2 -0.028252 -0.235123 -0.971555 -0.217478 -0.092415 -0.971680 
3 0.560192 -0.645229 -0.519486 0.669591 -0.577739 -0.466761 
1 0.552132 0.124927 -0.824345 0.539303 -0.651973 -0.532995 
2 0.101849 0.325851 -0.939919 0.334772 0.118582 -0.934808 
3 0.679540 0.719933 -0.141142 0.889262 0.396349 -0.228300 
1 0.614467 -0.434529 -0.658495 0.898679 0.103656 -0.426183 
2 0.141285 0.373748 -0.916706 0.379117 0.142052 -0.914380 
3 0.643848 -0.741668 -0.188116 0.792494 0.600633 -0.105795 
1 0.585278 -0.592012 -0.554050 0.718190 -0.324410 -0.615598 
2 0.800581 0.297238 -0.520308 0.544955 -0.811418 -0.211247 
3 0.572737 -0.785044 -0.235962 0.716380 0.678871 -0.161039 
1 0.535411 -0.648215 -0.541435 0.691076 -0.412483 -0.593525 
2 -0.874606 -0.466917 -0.130588 0.475706 -0.858564 -0.191238 
3 -0.371122 -0.904781 -0.208902 0.324470 -0.693340 -0.643428 
1 0.645468 0.486809 -0.588548 -0.451913 0.550865 -0.701657 
2 -0.190771 -0.197330 -0.961596 0.407345 0.080307 -0.909737 
3 -0.262218 -0.900520 -0.346851 0.309564 -0.581673 -0.752214 
1 0.566775 0.506598 -0.649711 -0.474982 0.556081 -0.682031 
2 -0.271031 -0.036967 -0.961861 -0.476126 -0.008526 -0.879336 
3 -0.269760 -0.889719 -0.368280 0.261942 -0.534946 -0.803256 
1 0.548120 0.506987 -0.665228 -0.495638 0.574346 -0.651513 
2 -0.246900 -0.034866 -0.968414 -0.465429 0.001862 -0.885083 
3 -0.217319 -0.868203 -0.446089 0.330390 -0.638180 -0.695391 
1 0.544262 -0.606737 -0.579352 -0.407725 0.645395 -0.645930 
2 -0.241050 -0.023369 -0.970231 -0.460039 0.049502 -0.886518 
3 0.466074 -0.875242 -0.129329 0.337646 0.584594 -0.737730 
1 0.544464 -0.580757 -0.605211 -0.337136 0.691542 -0.638834 
2 -0.242553 -0.012524 -0.970057 -0.462510 0.006531 -0.886590 
3 -0.859220 0.455241 -0.233448 0.332618 -0.014762 -0.942946 
1 0.568825 -0.576085 -0.586996 -0.321308 0.688203 -0.650491 
2 -0.251518 0.030211 -0.967381 -0.467404 0.067902 -0.881432 
3 -0.537959 0.146199 -0.830196 -0.697496 0.169338 -0.696293 
1 0.637515 0.547289 -0.542262 -0.459783 0.662786 -0.591028 
2 -0.268819 0.018458 -0.963014 -0.486411 0.025885 -0.873347 
3 -0.532379 0.276994 -0.799905 -0.661532 0.301329 -0.686714 
1 -0.713156 0.477112 -0.513588 -0.643957 0.512721 -0.567835 
2 -0.261469 0.018512 -0.965034 -0.497801 0.049960 -0.865851 
3 -0.161748 0.075808 -0.983916 -0.266820 0.105627 -0.957941 
1 -0.721646 0.489801 -0.489205 -0.643522 0.497312 -0.581859 
2 -0.228625 0.014973 -0.973399 -0.469172 0.021823 -0.882837 
3 -0.094692 0.189761 -0.977253 -0.210510 0.131311 -0.968733 
1 -0.730729 0.503075 -0.461467 -0.667925 0.484441 -0.564972 
2 -0.230860 0.019544 -0.972791 -0.457576 0.014995 -0.889044 
3 -0.127917 0.247695 -0.960356 -0.239745 0.203339 -0.949303 
1 -0.708573 0.510443 -0.487209 -0.626411 0.545060 -0.557243 
2 -0.239081 0.031952 -0.970474 -0.474286 0.062537 -0.878147 
3 0.260889 -0.412695 -0.872708 0.412448 -0.356274 -0.838424 
1 0.692704 0.517257 -0.502600 -0.583638 0.575695 -0.572662 
2 -0.246843 0.023244 -0.968777 -0.481913 0.038709 -0.875364 
3 0.268212 -0.418260 -0.867826 0.424139 -0.367175 -0.827821 
1 0.694736 0.515183 -0.501924 -0.592718 0.570146 -0.568876 
2 -0.256926 0.021335 -0.966196 -0.483610 0.029603 -0.874783 
3 0.237896 -0.411977 -0.879591 0.406602 -0.380008 -0.830824 
1 0.682487 0.519655 -0.513975 -0.556245 0.591612 -0.583597 
2 -0.246687 0.017751 -0.968933 -0.478412 0.022998 -0.877834 
3 0.213399 -0.387277 -0.896927 0.362225 -0.374116 -0.853716 
1 0.683779 0.523290 -0.508541 -0.554862 0.600650 -0.575628 
2 -0.260056 -0.004984 -0.965581 -0.492313 -0.039898 -0.869503 
3 0.205039 -0.372512 -0.905093 -0.349955 0.351105 -0.868479 
1 0.677242 0.520214 -0.520309 -0.550871 0.594059 -0.586204 
2 -0.253334 0.007306 -0.967351 -0.482402 0.001766 -0.875948 
3 0.226270 -0.381714 -0.896157 -0.372087 0.349409 -0.859922 
1 0.673230 0.517693 -0.527973 -0.546238 0.573799 -0.610228 
2 -0.252528 0.005901 -0.967572 -0.483742 -0.004568 -0.875199 
3 0.236699 -0.394785 -0.887761 -0.384652 0.368419 -0.846351 
1 0.684198 0.498802 -0.532044 -0.579453 0.536519 -0.613499 
2 -0.242421 0.027754 -0.969774 -0.485002 0.042892 -0.873461 
3 0.240541 -0.395214 -0.886536 0.389800 -0.367865 -0.844234 
1 0.677631 0.510130 -0.529701 -0.567657 0.540983 -0.620567 
2 -0.239258 0.022880 -0.970687 -0.474515 0.016311 -0.880096 
3 0.243993 -0.397180 -0.884712 0.393710 -0.369640 -0.841640 
1 0.669603 0.508282 -0.541555 -0.557051 0.532075 -0.637644 
2 -0.238306 0.017316 -0.971036 -0.472706 0.013532 -0.881116 
3 0.246540 -0.401519 -0.882043 0.398803 -0.373428 -0.837561 
1 0.671953 0.502425 -0.544103 -0.558332 0.526068 -0.641496 
2 -0.249505 0.027628 -0.967979 -0.478241 0.024221 -0.877894 
3 0.267528 -0.407334 -0.873217 0.420806 -0.372807 -0.827005 
1 0.672666 0.506028 -0.539866 -0.564727 0.515889 -0.644159 
2 -0.249505 0.027628 -0.967979 -0.478241 0.024221 -0.877894 
3 0.270728 -0.407486 -0.872159 0.422977 -0.370256 -0.827044 
1 0.671953 0.502425 -0.544103 -0.558332 0.526068 -0.641496 
2 -0.249505 0.027628 -0.967979 -0.478241 0.024221 -0.877894 
3 0.276513 -0.412990 -0.867744 0.431750 -0.371427 -0.821969 
1 0.679051 0.494709 -0.542358 -0.571186 0.520694 -0.634527 
2 -0.244405 0.026773 -0.969304 -0.474056 0.026720 -0.880089 
3 0.276513 -0.412990 -0.867744 0.431750 -0.371427 -0.821969 
1 0.679884 0.498167 -0.538133 -0.576864 0.510272 -0.637848 
2 -0.249505 0.027628 -0.967979 -0.478241 0.024221 -0.877894 
3 0.279970 -0.412990 -0.866635 0.434165 -0.368787 -0.821886 
1 0.687835 0.493500 -0.532298 -0.595741 0.492628 -0.634358 
2 -0.244405 0.026773 -0.969304 -0.474056 0.026720 -0.880089 
3 0.279970 -0.412990 -0.866635 0.434165 -0.368787 -0.821886 
