1 -0.102098 -0.208667 -0.972643 -0.198565 -0.160951 -0.966782 
2 -0.173526 0.096212 -0.980118 0.923618 0.146587 -0.354178 
3 -0.058579 -0.263322 -0.962928 -0.070105 0.169195 -0.983086 
1 0.148934 0.525717 -0.837520 0.273803 0.458043 -0.845712 
2 -0.099583 -0.044013 -0.994055 -0.204623 0.153363 -0.966752 
3 -0.305616 -0.943305 -0.129515 -0.941557 -0.335425 -0.030993 
1 -0.033868 -0.485975 -0.873316 0.807807 -0.111507 -0.578804 
2 -0.113798 -0.001968 -0.993502 -0.238477 0.198309 -0.950685 
3 0.015493 -0.579611 -0.814746 -0.216974 0.244810 -0.944982 
1 -0.112942 0.716438 -0.688448 -0.778112 0.064645 -0.624790 
2 -0.186970 -0.014113 -0.982264 -0.387324 0.115729 -0.914651 
3 0.082435 -0.681498 -0.727162 -0.277563 0.165610 -0.946325 
1 -0.043794 -0.644612 -0.763254 -0.097849 0.688855 -0.718264 
2 -0.197412 0.005670 -0.980304 -0.399884 0.124730 -0.908039 
3 -0.063389 -0.946914 -0.315175 0.234834 0.261372 -0.936236 
1 0.109084 -0.656201 -0.746660 0.763272 -0.517658 -0.386583 
2 -0.179545 -0.006137 -0.983731 -0.392205 0.106173 -0.913730 
3 0.052570 -0.052657 -0.997228 -0.083420 -0.063782 -0.994471 
1 0.296941 -0.742598 -0.600312 0.524818 -0.703716 -0.478906 
2 -0.177412 0.004309 -0.984127 -0.386117 0.116873 -0.915016 
3 0.098486 0.288906 -0.952278 -0.226439 -0.123096 -0.966216 
1 0.239345 0.276878 -0.930619 0.374104 0.162356 -0.913065 
2 -0.195916 0.000027 -0.980621 -0.396427 0.107652 -0.911733 
3 0.172956 0.349727 -0.920748 0.289757 0.127225 -0.948607 
1 0.227168 0.342951 -0.911471 0.351274 0.217080 -0.910759 
2 -0.195318 0.003363 -0.980734 -0.398129 0.097595 -0.912123 
3 0.211987 0.375851 -0.902107 0.341088 0.135976 -0.930145 
1 0.258112 0.418211 -0.870906 0.428745 0.294335 -0.854134 
2 -0.198508 0.004753 -0.980088 -0.402363 0.087141 -0.911324 
3 0.240523 0.352294 -0.904454 0.364483 0.091898 -0.926664 
1 0.218871 0.442221 -0.869791 0.437081 0.400882 -0.805142 
2 -0.191203 0.013284 -0.981461 -0.387761 0.074958 -0.918707 
3 0.209283 0.346004 -0.914594 0.329167 0.085810 -0.940364 
1 0.210361 0.418727 -0.883412 0.453740 0.354411 -0.817626 
