1 0.005720 -0.210995 -0.977470 -0.250197 -0.045817 -0.967110 
2 0.335648 -0.096515 -0.937030 -0.802118 0.073694 -0.592600 
3 0.417255 -0.162529 -0.894138 0.670542 0.003533 -0.741863 
4 -0.053215 0.478549 -0.876447 -0.273901 0.270221 -0.923016 
1 0.777273 0.622701 -0.089945 0.637185 -0.770549 -0.015777 
2 0.126725 0.241062 -0.962201 0.338128 0.056367 -0.939410 
3 -0.236772 0.058969 -0.969774 -0.408831 0.224891 -0.884467 
4 -0.124727 0.442053 -0.888275 -0.388781 0.300485 -0.870952 
1 0.782577 0.616460 -0.086890 0.586698 -0.078432 -0.805999 
2 0.108716 0.268686 -0.957073 -0.303024 -0.073611 -0.950136 
3 -0.218473 -0.033937 -0.975253 -0.402058 0.085494 -0.911614 
4 -0.165675 0.417364 -0.893509 -0.464277 0.379226 -0.800397 
1 -0.740347 -0.670445 -0.048876 0.601573 -0.754717 -0.261747 
2 0.974243 0.196747 -0.110182 -0.305172 -0.104646 -0.946530 
3 -0.253379 -0.032052 -0.966836 -0.422684 0.112022 -0.899327 
4 -0.043528 0.989764 -0.135913 -0.061398 -0.047831 -0.996967 
1 0.163049 -0.717372 -0.677342 0.669195 -0.672865 -0.315326 
2 -0.986022 0.150561 -0.071352 0.945391 0.180943 -0.271101 
3 -0.234575 0.092151 -0.967720 -0.365389 0.214571 -0.905787 
4 -0.072947 0.982674 -0.170383 0.017406 -0.109514 -0.993833 
1 0.200351 -0.707528 -0.677690 0.764607 -0.574966 -0.291188 
2 -0.113330 -0.991664 -0.061315 0.960789 0.127981 -0.245977 
3 -0.243389 0.124413 -0.961916 -0.399032 0.217613 -0.890740 
4 -0.082350 0.982713 -0.165815 -0.023886 -0.021828 -0.999476 
1 0.124764 -0.698599 -0.704552 0.726397 -0.650106 -0.222956 
2 -0.136547 -0.985688 -0.098866 0.936473 0.168704 -0.307502 
3 -0.291734 0.234966 -0.927190 0.500249 -0.288067 -0.816559 
4 0.156810 -0.063883 -0.985561 -0.010912 -0.000105 -0.999940 
1 0.133038 -0.730231 -0.670122 0.729497 0.187488 -0.657785 
2 -0.985264 0.130476 -0.110595 -0.322638 -0.124559 -0.938291 
